index,delay,distance,gamma,latsrc,lattgt,lonsrc,lontgt,theta,uvector,vvector
3427,5,2.2371885398603784,0.0400977,5139336.1428045975,5143372.3039141605,-9763498.579005646,-9760826.911226604,0.986078118774744,0.02213250400571527,0.03343617519584137
3428,13,2.488002576331892,0.069395,5146400.544093489,5143372.3039141605,-9756374.131594874,-9760826.911226604,0.5972304097308323,-0.057382467058457266,-0.039024588393538076
3429,6,3.2959601154389144,0.0393533,5143035.892032646,5143372.3039141605,-9767951.358637378,-9760826.911226604,0.047184317197920406,0.03930950082461413,0.0018561696607963705
3430,2,1.2090128353920748,0.0444651,5141690.362942475,5143372.3039141605,-9762830.662060887,-9760826.911226604,0.6983057488273262,0.0340572676780027,0.02858754337677291
3431,8,2.7821202167193713,0.0351988,5143708.727641975,5143372.3039141605,-9754815.658723768,-9760826.911226604,0.055907340854204256,-0.03514380510069604,-0.001966846329607696
3432,11,2.3409548284235395,0.0828005,5148419.904450381,5143372.3039141605,-9761272.189189782,-9760826.911226604,-1.4828083275268846,0.007276053448173439,-0.08248019063065581
3433,0,0.0,1.0,5143372.3039141605,5143372.3039141605,-9760826.911226604,-9760826.911226604,,,
3434,14,3.1931941958919303,0.037967900000000006,5143035.892032646,5143372.3039141605,-9767728.71965579,-9760826.911226604,0.04870402359655293,0.03792287741636637,0.0018484585127208192
3435,19,1.4370964344510442,0.0505658,5146064.025546592,5143372.3039141605,-9762385.384097714,-9760826.911226604,-1.0459705841849725,0.025336611395926044,-0.04376021312347359
3436,20,2.7770992419970284,0.0378223,5147410.170890487,5143372.3039141605,-9765279.690858338,-9760826.911226604,-0.7365699788827057,0.0280178911342718,-0.025407167368246577
3437,10,1.7158720591812648,0.0324923,5145391.024022819,5143372.3039141605,-9757709.965484396,-9760826.911226604,0.5747282506802424,-0.027272088971981454,-0.01766303264998193
3438,9,2.3867150030587654,0.037177499999999995,5142699.491996069,5143372.3039141605,-9765947.607803097,-9760826.911226604,0.1306423498674105,0.03686068891048906,0.004843151793424259
3439,3,2.488760271672924,0.0310972,5142699.491996069,5143372.3039141605,-9766170.246784685,-9760826.911226604,0.12525688837999036,0.030853572314032143,0.0038849611713360735
3440,6,2.8251233985400517,0.0366392,5125894.562619369,5131268.928844355,-9754815.658723768,-9757709.965484396,-1.076794772594866,-0.01737257976718857,0.03225871120910862
3441,15,2.751890584030883,0.0314026,5128245.476568529,5131268.928844355,-9752589.268907906,-9757709.965484396,-0.5333587223536161,-0.027040912663590794,0.015965974103701135
3442,4,2.7790310323799843,0.0280567,5135301.685225518,5131268.928844355,-9753257.185852665,-9757709.965484396,0.7359398007248716,-0.020795631864522723,-0.018834014713948997
3443,8,2.4894922889419884,0.040545599999999994,5125894.562619369,5131268.928844355,-9757932.604465984,-9757709.965484396,1.5293939093237179,0.0016782063095158093,0.040510854137412365
3444,19,3.0975827784180963,0.032559500000000005,5127237.87133226,5131268.928844355,-9763053.301042471,-9757709.965484396,0.6463165535996752,0.02599249515148876,0.01960895805620058
3445,5,2.6747669653097974,0.0293343,5125558.764884943,5131268.928844355,-9758600.521410743,-9757709.965484396,1.4160828988558862,0.004520326349745027,0.028983923236542718
3446,11,1.0655451045547029,0.038323800000000005,5129253.187875088,5131268.928844355,-9756596.770576466,-9757709.965484396,-1.0662265658341614,-0.018526907643544827,0.03354798562667453
3447,12,3.300009944045196,0.062148300000000004,5131604.926956665,5131268.928844355,-9750585.518073628,-9757709.965484396,0.04712636886950136,-0.062079300358230755,-0.0029277397293084526
3448,18,2.3318989682867484,0.030591000000000004,5126230.372129967,5131268.928844355,-9757709.965484396,-9757709.965484396,1.5707963267948966,-1.8731585116358343e-18,0.030591000000000004
3449,9,1.1312601846425565,0.03539880000000001,5128917.272318405,5131268.928844355,-9757042.048539637,-9757709.965484396,-1.2940639961297862,-0.009671439507775739,0.03405199405743275
3450,17,3.3669214486073744,0.0504231,5134629.441086184,5141690.362942475,-9753479.824834248,-9755260.936686946,-1.3237018973268984,-0.012332868820588006,0.04889160828060546
3451,20,1.2479303072839838,0.0335788,5138999.872973134,5141690.362942475,-9755038.297705356,-9755260.936686946,-1.4882340873970368,-0.002769192376473245,0.03346441965763163
3452,4,1.6726717286824866,0.038690800000000004,5145054.54104323,5141690.362942475,-9753925.102797426,-9755260.936686946,1.192813304944691,-0.014278708961820047,-0.035959650652135654
3453,12,1.2436794497528445,0.0358979,5144381.610641891,5141690.362942475,-9755260.936686946,-9755260.936686946,-1.5707963267948966,-2.1981124165555888e-18,-0.0358979
3454,0,0.0,1.0,5141690.362942475,5141690.362942475,-9755260.936686946,-9755260.936686946,,,
3455,18,2.446056648735034,0.032048200000000006,5145391.024022819,5141690.362942475,-9759045.799373914,-9755260.936686946,-0.7741500452771619,0.022914959840364166,-0.022405172142933825
3456,11,1.4167409823857269,0.031016000000000002,5140681.340444658,5141690.362942475,-9758155.243447566,-9755260.936686946,0.33544774939575833,0.02928726148010166,0.010210218949471838
3457,1,1.818059648337281,0.036491699999999995,5145391.024022819,5141690.362942475,-9753925.102797426,-9755260.936686946,1.224380804323441,-0.012389970391066102,-0.034323939205727905
3458,7,1.2511249630711223,0.0321838,5144045.163217432,5141690.362942475,-9753925.102797426,-9755260.936686946,1.0547822895837056,-0.015880037419398436,-0.027993238362120688
3459,13,2.6143109170331518,0.0301906,5142699.491996069,5141690.362942475,-9760826.911226604,-9755260.936686946,-0.17935496241169618,0.029706311646736764,-0.005385849673631051
3460,2,0.9327595873145236,0.061834900000000005,5143708.727641975,5141690.362942475,-9755260.936686946,-9755260.936686946,-1.5707963267948966,-3.7862956180298335e-18,-0.061834900000000005
3461,6,3.193642841262488,0.045887800000000006,5142026.727452338,5141690.362942475,-9762162.745116124,-9755260.936686946,-0.04869717620470552,0.04583340124350623,-0.0022337231904965608
3462,10,2.4208594921247766,0.0457014,5147746.736879433,5143708.727641975,-9767951.358637378,-9764611.773913579,-0.8797851975529956,0.029126264797919865,-0.03521759021968219
3463,17,2.9190892509794426,0.0518328,5147410.170890487,5143708.727641975,-9769732.470490066,-9764611.773913579,-0.6258907886749142,0.04200745735402439,-0.03036466173843901
3464,6,1.7160849226215835,0.0452232,5141690.362942475,5143708.727641975,-9767728.71965579,-9764611.773913579,0.5746479169618612,0.03795961809086539,0.024580586092191624
3465,4,1.9792005265383747,0.030050200000000003,5144381.610641891,5143708.727641975,-9768841.914563721,-9764611.773913579,-0.15774708263221146,0.029677087954890116,-0.0047206959823437155
3466,11,2.109661686408132,0.028991000000000003,5144718.069916708,5143708.727641975,-9769064.55354531,-9764611.773913579,-0.22290996373639965,0.028273712738796124,-0.006408997500704608
3467,20,1.0882195185343433,0.0267966,5146064.025546592,5143708.727641975,-9764611.773913579,-9764611.773913579,-1.5707963267948966,-1.6408185209015983e-18,-0.0267966
3468,15,1.7376771645353195,0.0378674,5147410.170890487,5143708.727641975,-9765279.690858338,-9764611.773913579,-1.3922697664402084,0.006724483247546674,-0.037265551221113906
3469,14,0.6942292695095021,0.030275200000000002,5142363.103803086,5143708.727641975,-9765279.690858338,-9764611.773913579,1.1100631095411608,0.013460504954591737,0.02711830638899508
3470,16,1.3884778633913273,0.030664,5141017.669439986,5143708.727641975,-9765947.607803097,-9764611.773913579,1.1100350697701873,0.013634137525038302,0.02746618266065276
3471,2,0.0,0.028291200000000002,5143708.727641975,5143708.727641975,-9764611.773913579,-9764611.773913579,,,
3472,0,1.6141372728619097,0.0315223,5141017.669439986,5143708.727641975,-9762385.384097714,-9764611.773913579,-0.8796122204909809,-0.020093889284843063,0.024287671990095495
3473,9,2.8880417977340955,0.027726599999999997,5141354.010272139,5143708.727641975,-9758823.160392325,-9764611.773913579,-0.38634123528292025,-0.02568298006081123,0.010447434266650001
3474,13,2.927543184917785,0.046225199999999994,5146737.0744988695,5143708.727641975,-9759045.799373914,-9764611.773913579,0.4982883309386644,-0.04060430322017941,-0.02209207267423605
3475,12,2.6866419282899128,0.026821299999999996,5145391.024022819,5143708.727641975,-9770177.748453243,-9764611.773913579,-0.2935165366060324,0.02567421713645278,-0.007759942533310041
3476,3,1.1736389055357033,0.030078399999999998,5143035.892032646,5143708.727641975,-9762162.745116124,-9764611.773913579,-0.268120464679665,-0.02900371455595474,0.00796835544618204
3477,1,0.5373630774430076,0.039391,5144045.163217432,5143708.727641975,-9763498.579005646,-9764611.773913579,0.29349702794289184,-0.03770656345067606,-0.011395874417531147
3478,18,2.546021135584507,0.028923700000000004,5145054.54104323,5143708.727641975,-9769955.109471655,-9764611.773913579,-0.2467356829085039,0.028047741782999295,-0.0070643189738428215
3479,1,1.6777024756446466,0.0339838,5146400.544093489,5143372.3039141605,-9761940.10613454,-9759936.355300263,-0.9862482686405784,0.01875302671830235,-0.02834118295595013
3480,15,3.364774004548503,0.0520437,5140008.717959084,5143372.3039141605,-9766392.88576627,-9759936.355300263,0.48027366890935186,0.04615591893212436,0.024045329218398404
3481,8,1.9536204807421138,0.0413626,5142026.727452338,5143372.3039141605,-9763943.856968818,-9759936.355300263,0.32393693173221494,0.03921131619710122,0.013165764727160653
3482,9,2.8239639300853905,0.0356565,5148756.506035098,5143372.3039141605,-9757042.048539637,-9759936.355300263,1.0775577123617814,-0.016882673529327655,-0.03140638990320504
3483,3,1.6461169465846786,0.052683400000000005,5143372.3039141605,5143372.3039141605,-9763498.579005646,-9759936.355300263,0.0,0.052683400000000005,0.0
3484,6,2.4741078474401577,0.0500289,5143035.892032646,5143372.3039141605,-9765279.690858338,-9759936.355300263,0.06287616341168285,0.049930040150977906,0.0031435530426150386
3485,2,2.0511577673870813,0.060531100000000004,5144718.069916708,5143372.3039141605,-9764166.495950405,-9759936.355300263,-0.30801245749170986,0.05768238570356691,-0.01835092495638683
3486,0,2.1828612460236685,0.0319335,5142699.491996069,5143372.3039141605,-9755260.936686946,-9759936.355300263,-0.14292292406190674,-0.03160790261459812,0.004548506849074874
3487,19,2.7930866552066447,0.0626036,5141017.669439986,5143372.3039141605,-9754370.380760597,-9759936.355300263,-0.40021004092482293,-0.05765661218662572,0.024391100920644036
3488,5,3.242252486216868,0.0459144,5149766.382002468,5143372.3039141605,-9757042.048539637,-9759936.355300263,1.1457372999265767,-0.018933930350206227,-0.041828679262600914
3489,12,2.488173545798886,0.0341785,5139336.1428045975,5143372.3039141605,-9763498.579005646,-9759936.355300263,0.8476909054850494,0.02261646585382038,0.025625482132693164
3490,10,2.5461054588806817,0.0896432,5144718.069916708,5143372.3039141605,-9754593.019742185,-9759936.355300263,0.24672734142923408,-0.08692852603600187,-0.021893712966240927
3491,4,2.6986203044743737,0.0399621,5141017.669439986,5143372.3039141605,-9754593.019742185,-9759936.355300263,-0.41506599337012434,-0.03656890652555163,0.016114729657535912
3492,17,2.8849469873452573,0.036569,5143035.892032646,5143372.3039141605,-9766170.246784685,-9759936.355300263,0.053912693752735455,0.036515867535888896,0.001970578367235132
3493,11,1.6141603630963208,0.0358695,5140681.340444658,5143372.3039141605,-9762162.745116124,-9759936.355300263,0.8795949303316292,0.022865489654972943,0.027636758367947663
3494,14,1.820279824168248,0.0318173,5145054.54104323,5143372.3039141605,-9763498.579005646,-9759936.355300263,-0.44119691020577884,0.02877051365933126,-0.013586689187150534
3495,20,1.584931669979312,0.034971499999999996,5146737.0744988695,5143372.3039141605,-9759268.438355504,-9759936.355300263,1.374840635162956,-0.006809091823577954,-0.03430221684947029
3496,18,1.4914270486480916,0.0364322,5140681.340444658,5143372.3039141605,-9758155.243447566,-9759936.355300263,-0.9861105140430836,-0.020108294231512964,0.030380284724454153
3497,16,2.8548235002074516,0.0399212,5139336.1428045975,5143372.3039141605,-9764611.773913579,-9759936.355300263,0.7121492437689115,0.030218718651658375,0.02608699393360442
3498,0,2.589540022440727,0.0347904,5145054.54104323,5139672.424466128,-9763498.579005646,-9765057.05187675,1.2889401572222932,-0.00967656892093612,-0.03341759934642782
3499,2,1.6233688230593046,0.0505371,5142699.491996069,5139672.424466128,-9766838.163729444,-9765057.05187675,-1.0389535061659554,0.025628499513367407,-0.04355661246129371
3500,17,2.0507451697388883,0.041605199999999995,5143372.3039141605,5139672.424466128,-9762608.023079298,-9765057.05187675,0.9860862169650586,-0.022964309426325012,-0.034693416660974745
3501,11,1.1300083290998744,0.053305399999999996,5138663.614970394,5139672.424466128,-9762830.662060887,-9765057.05187675,-0.42544092131962946,-0.04855358837902698,0.022000334649273316
3502,10,2.3876235049329475,0.046165899999999996,5138999.872973134,5139672.424466128,-9759936.355300263,-9765057.05187675,-0.13059235525879004,-0.04577279414333094,0.006011791673224238
3503,16,2.933426973140448,0.0497846,5143708.727641975,5139672.424466128,-9769955.109471655,-9765057.05187675,-0.689241666614395,0.03842019471033704,-0.03166062279203916
3504,8,3.322420116608084,0.0370358,5144718.069916708,5139672.424466128,-9770177.748453243,-9765057.05187675,-0.7780159838125983,0.02638087646624457,-0.02599422702279765
3505,15,2.5573887332873397,0.0587552,5143708.727641975,5139672.424466128,-9768841.914563721,-9765057.05187675,-0.8175358168282132,0.040189779579360305,-0.04285971470276527
3506,18,2.9198996820802887,0.0636008,5143372.3039141605,5139672.424466128,-9770177.748453243,-9765057.05187675,-0.6256901758386969,0.05155220761356432,-0.03724824359359729
3507,5,1.9357778411190223,0.0313697,5142699.491996069,5139672.424466128,-9762162.745116124,-9765057.05187675,0.8078150085361212,-0.0216789517943806,-0.022673357210323358
3508,12,1.52931917206166,0.0494094,5142699.491996069,5139672.424466128,-9766392.88576627,-9765057.05187675,-1.1552038769595856,0.019948156874328705,-0.04520353797743239
3509,2,0.6219235462601402,0.041893099999999996,5145054.54104323,5146064.025546592,-9767728.71965579,-9768619.275582135,-0.8479092683385775,-0.027714482022503813,0.031415590298995065
3510,12,1.7276705039328286,0.0371407,5144381.610641891,5146064.025546592,-9765279.690858338,-9768619.275582135,-0.46666677472763246,-0.033169352827153414,0.016710045766478616
3511,18,3.2497077251285766,0.046642800000000005,5141017.669439986,5146064.025546592,-9763721.217987232,-9768619.275582135,-0.8003098036662939,-0.03248598426868855,0.03346956255965292
3512,16,1.935134037453792,0.0403344,5142026.727452338,5146064.025546592,-9767506.080674201,-9768619.275582135,-1.3017537071977445,-0.010721231171099304,0.038883402957249624
3513,7,2.6729205088922727,0.0527283,5143372.3039141605,5146064.025546592,-9763498.579005646,-9768619.275582135,-0.4839606235904617,-0.04667293125768226,0.02453387675655167
3514,13,3.1099815968792863,0.0503209,5143035.892032646,5146064.025546592,-9762608.023079298,-9768619.275582135,-0.46663847153297966,-0.04494087308974176,0.022638703645344288
3515,5,0.3728047778743384,0.0547236,5146737.0744988695,5146064.025546592,-9768173.997618962,-9768619.275582135,0.986321221837327,-0.030194386289222688,-0.04563958187338268
3516,19,3.1789103942034047,0.0282086,5141017.669439986,5146064.025546592,-9763943.856968818,-9768619.275582135,-0.8235349906598414,-0.019171477289409922,0.02069250039269396
3517,17,2.264046685954811,0.030745799999999997,5142699.491996069,5146064.025546592,-9765057.05187675,-9768619.275582135,-0.7568658359972601,-0.022351939564392017,0.021111490126226682
3518,1,2.8001671600518905,0.028544099999999996,5152123.1748442445,5146064.025546592,-9768841.914563721,-9768619.275582135,-1.5340685860273988,0.0010481246275609371,-0.028524850211264916
3519,4,1.4483393202983919,0.0279183,5145727.51885682,5146064.025546592,-9765502.329839924,-9768619.275582135,-0.10754386066466158,-0.02775700845440624,0.002996657563356301
3520,20,0.6302872029977467,0.02972,5147410.170890487,5146064.025546592,-9768396.63660055,-9768619.275582135,1.4068900658343086,-0.004849511923259881,-0.029321675158594882
3521,14,1.2727575758603276,0.028533799999999998,5146737.0744988695,5146064.025546592,-9765947.607803097,-9768619.275582135,0.24678575059067512,-0.027669300997057607,-0.006970475218679625
3522,0,1.4399465056277787,0.027696,5146064.025546592,5146064.025546592,-9765502.329839924,-9768619.275582135,-0.0,-0.027696,-0.0
3523,3,1.9228274721500092,0.0308421,5142699.491996069,5146064.025546592,-9766170.246784685,-9768619.275582135,-0.9415928405278204,-0.018150605647065183,0.02493573032928303
3524,16,1.2103103188794442,0.0399784,5125894.562619369,5124215.691682143,-9749917.601128869,-9747913.850294588,-0.6974062341260279,0.030643865871073404,-0.025675395830165156
3525,9,3.0982062363119174,0.0552841,5128245.476568529,5124215.691682143,-9753257.185852665,-9747913.850294588,-0.6461647512606872,0.04413876896257114,-0.03328814784992952
3526,11,2.496405619807996,0.06135840000000001,5126902.026485071,5124215.691682143,-9752589.268907906,-9747913.850294588,-0.5215077718239549,0.05320196724444884,-0.03056802139296219
3527,0,2.5003741623266147,0.0345374,5127573.727961004,5124215.691682143,-9752143.990944728,-9747913.850294588,-0.6709708482409187,0.027050327631939538,-0.02147351330743827
3528,12,0.4776360996672511,0.0330332,5125222.978925355,5124215.691682143,-9747691.211313,-9747913.850294588,1.3532654109066597,-0.007129204989106196,-0.0322547165305061
3529,17,0.695099565509607,0.0306731,5125222.978925355,5124215.691682143,-9746800.655386655,-9747913.850294588,0.7354945442612133,-0.022744073825628267,-0.020580237351021272
3530,19,1.0198238435619609,0.035537,5126230.372129967,5124215.691682143,-9748804.40622093,-9747913.850294588,-1.1545871947028212,0.014367471639160261,-0.03250314027440926
3531,15,2.3203989556261413,0.038650699999999996,5121530.110124676,5124215.691682143,-9752143.990944728,-9747913.850294588,0.5656640601043141,0.03263019123179137,0.0207158690541026
3532,7,0.2582156032534583,0.0296637,5124551.442325296,5124215.691682143,-9747468.572331412,-9747913.850294588,0.646072031329852,-0.023685123778958428,-0.0178591715727639
3533,5,1.6831507122881546,0.028097900000000006,5121530.110124676,5124215.691682143,-9745464.821497135,-9747913.850294588,-0.8314358562236902,-0.018932800576608073,0.020761528044351392
3534,10,1.1313016808891658,0.038667900000000005,5126566.193418088,5124215.691682143,-9748581.767239349,-9747913.850294588,-1.2939348792262901,0.01056940527131007,-0.03719535135767376
3535,18,3.019180287137744,0.0300525,5130261.005288251,5124215.691682143,-9750362.879092038,-9747913.850294588,-1.185890877078855,0.011283857434484136,-0.02785367691433641
3536,13,0.8365543824858346,0.0294884,5125894.562619369,5124215.691682143,-9747245.933349827,-9747913.850294588,1.1921560111087806,-0.01090060634152885,-0.02739968094608076
3537,11,1.1074959954764652,0.032806699999999994,5143708.727641975,5146064.025546592,-9754370.380760597,-9754815.658723768,-1.3839477937126698,-0.006094277848715528,0.03223568430160363
3538,10,0.3274892689032446,0.0536607,5146737.0744988695,5146064.025546592,-9755038.297705356,-9754815.658723768,-1.2513350180791865,0.016852420269008805,-0.05094572264250161
3539,2,0.2578458935040057,0.0424601,5145727.51885682,5146064.025546592,-9754370.380760597,-9754815.658723768,-0.6471536235402393,-0.03387480194053835,0.025599958701124876
3540,15,3.326406380102635,0.043417199999999996,5148756.506035098,5146064.025546592,-9761494.828171365,-9754815.658723768,-0.38318974814966483,0.04026844443406586,-0.016232856763384245
3541,4,3.1373332160367817,0.0302717,5143372.3039141605,5146064.025546592,-9761049.550208194,-9754815.658723768,0.407606350191967,0.02779161002186325,0.012000093053083803
3542,17,1.9954380756405807,0.0429285,5149766.382002468,5146064.025546592,-9757042.048539637,-9754815.658723768,-1.0293891820758359,0.022122876325175258,-0.03678905347180055
3543,19,0.6218397248766421,0.0650147,5144718.069916708,5146064.025546592,-9754815.658723768,-9754815.658723768,1.5707963267948966,-3.981002212626271e-18,0.0650147
3544,16,1.0930705079681469,0.0320885,5143708.727641975,5146064.025546592,-9754593.019742185,-9754815.658723768,-1.4765494818677254,-0.0030197647525316376,0.031946092923695185
3545,14,3.1244827434220417,0.0343248,5139336.1428045975,5146064.025546592,-9754147.741779007,-9754815.658723768,-1.4718446076387353,-0.0033909579134221986,0.03415689241528567
3546,6,0.3274915452907611,0.028199000000000002,5145391.024022819,5146064.025546592,-9754593.019742185,-9754815.658723768,-1.2513140055876733,-0.008856604293151094,0.026772078017862896
3547,1,2.5877622006189336,0.0499019,5147746.736879433,5146064.025546592,-9760158.994281843,-9754815.658723768,-0.30508601807654656,0.047597486068166106,-0.014989294299623748
3548,5,0.9551777931356698,0.0313543,5144045.163217432,5146064.025546592,-9755260.936686946,-9754815.658723768,1.3537130294997408,0.006753161127568682,0.030618408568622496
3549,20,1.7223920105034154,0.032276099999999995,5142363.103803086,5146064.025546592,-9754370.380760597,-9754815.658723768,-1.4510564675052835,-0.0038555070964992333,0.032044994870320136
3550,3,3.0431663499986548,0.0305488,5143372.3039141605,5146064.025546592,-9760826.911226604,-9754815.658723768,0.42100665325596615,0.027881217819417187,0.012484665568056426
3551,0,1.9104617078920236,0.038972,5131604.926956665,5135637.825015316,-9753702.463815836,-9754593.019742185,-1.353461322427421,-0.008403457875318014,0.038055205685132695
3552,4,2.9790238814011367,0.0321946,5130596.968011496,5135637.825015316,-9758600.521410743,-9754593.019742185,0.899109136094763,0.020034942944820305,0.025201058119805105
3553,20,3.3937271734006935,0.0463146,5128581.368550003,5135637.825015316,-9752589.268907906,-9754593.019742185,-1.2941193763719796,-0.012651319002669458,0.04455318507865284
3554,15,3.228828577413734,0.0354089,5141017.669439986,5135637.825015316,-9759045.799373914,-9754593.019742185,-0.879404836978541,0.022577059756593527,-0.027277583689857964
3555,1,3.102242006316742,0.0482514,5130261.005288251,5135637.825015316,-9758600.521410743,-9754593.019742185,0.9302911277481936,0.028835064777682294,0.0386876807424129
3556,2,3.455687135491333,0.033661199999999995,5128581.368550003,5135637.825015316,-9757042.048539637,-9754593.019742185,1.2367411589757213,0.011036723645526469,0.03180042635897004
3557,17,2.161605702930732,0.0328338,5132612.992093252,5135637.825015316,-9751030.796036799,-9754593.019742185,-0.7039956031420014,-0.025027959718076562,0.021252285872120604
3558,5,0.0,0.046863699999999994,5135637.825015316,5135637.825015316,-9754593.019742185,-9754593.019742185,,,
3559,19,2.8058507632799263,0.0292592,5129589.1152213905,5135637.825015316,-9754147.741779007,-9754593.019742185,-1.4973135130533668,-0.002148113921590442,0.029180239738903265
3560,6,0.5377790464756249,0.0342772,5135973.97662034,5135637.825015316,-9753479.824834248,-9754593.019742185,0.29326326671409864,-0.032813756769235536,-0.009908774219319403
3561,8,1.4607237734280718,0.03707,5127573.727961004,5125894.562619369,-9757042.048539637,-9754370.380760597,-0.561118152179567,0.03138570972039111,-0.019726178680812636
3562,16,1.615360323533797,0.0333103,5123208.510364067,5125894.562619369,-9752143.990944728,-9754370.380760597,-0.8786975661993657,-0.021257115838457567,0.025645879051426502
3563,10,3.0958850413670485,0.0343923,5132276.958579766,5125894.562619369,-9756374.131594874,-9754370.380760597,-1.2665913469290457,0.01030168908064112,-0.03281319096607033
3564,1,1.5492416690688169,0.03488019999999999,5123879.95280845,5125894.562619369,-9751698.71298156,-9754370.380760597,-0.6460973137809364,-0.027849732330633502,0.02100049430732683
3565,12,3.1990204623629674,0.0329279,5125558.764884943,5125894.562619369,-9747468.572331412,-9754370.380760597,-0.04861525061921671,-0.032888996062498906,0.0016001676196360024
3566,14,1.3901857263042336,0.0492542,5123879.95280845,5125894.562619369,-9752143.990944728,-9754370.380760597,-0.735503267795684,-0.03652165311802226,0.03304761823742906
3567,5,1.3652693262288549,0.0289205,5128245.476568529,5125894.562619369,-9752589.268907906,-9754370.380760597,0.9224328703907418,-0.01746459165116481,-0.023051753918261066
3568,15,2.9555376614086963,0.0665433,5119516.417860481,5125894.562619369,-9754147.741779007,-9754370.380760597,-1.5359039513485218,-0.0023213827014506704,0.06650279661219824
3569,9,2.407271439727368,0.0313346,5128581.368550003,5125894.562619369,-9758823.160392325,-9754370.380760597,-0.5429155368149575,0.026828874271821356,-0.016188534907977378
3570,13,1.8617381135256483,0.0334275,5126230.372129967,5125894.562619369,-9758377.882429155,-9754370.380760597,-0.08359992216355736,0.03331075650392547,-0.0027912823909786106
3571,0,0.20614096134709672,0.05800319999999999,5125894.562619369,5125894.562619369,-9753925.102797426,-9754370.380760597,-0.0,-0.05800319999999999,-0.0
3572,17,2.0849770651246207,0.0319839,5128917.272318405,5125894.562619369,-9757709.965484396,-9754370.380760597,-0.7356341341709163,0.02371303495914609,-0.02146303408738652
3573,3,2.164480072837955,0.029668700000000003,5125894.562619369,5125894.562619369,-9749694.962147279,-9754370.380760597,-0.0,-0.029668700000000003,-0.0
3574,18,1.2752847944511083,0.0285509,5126566.193418088,5125894.562619369,-9757042.048539637,-9754370.380760597,-0.24628655294002394,0.0276893611924714,-0.006960830953475242
3575,19,2.0672271974107783,0.047684500000000005,5126230.372129967,5125894.562619369,-9749917.601128869,-9754370.380760597,0.07527321359710515,-0.04754947223431071,-0.0035859769224738714
3576,7,1.305719023066402,0.031209800000000003,5123544.22570287,5125894.562619369,-9752811.90788949,-9754370.380760597,-0.985277522992042,-0.01724752923115438,0.02601104287529578
3577,12,2.969768197935448,0.0494034,5162230.315630549,5155827.882904158,-9758823.160392325,-9758155.243447566,-1.4668499585343417,0.005126061308342291,-0.04913674212870768
3578,15,1.7100592434101065,0.026668999999999998,5159534.030438632,5155827.882904158,-9758155.243447566,-9758155.243447566,-1.5707963267948966,-1.633005274323038e-18,-0.026668999999999998
3579,20,2.4894789639676875,0.0299908,5161219.119303431,5155827.882904158,-9758377.882429155,-9758155.243447566,-1.5295233178245509,0.001237459160301498,-0.029965259542786976
3580,4,2.292257535073428,0.059080099999999997,5151113.049507134,5155827.882904158,-9756596.770576466,-9758155.243447566,-1.2515557875904901,-0.018542027239603583,0.056095021542520135
3581,4,2.5212954328420945,0.0390907,5123208.510364067,5128581.368550003,-9751698.71298156,-9752589.268907906,-1.4065388255121476,-0.006392106237629874,0.03856454076398231
3582,9,1.9353266056805265,0.0428014,5132612.992093252,5128581.368550003,-9753702.463815836,-9752589.268907906,-1.3013930737124653,0.011391860628894235,-0.04125754904707561
3583,16,2.8399271567623687,0.043566,5124887.204739255,5128581.368550003,-9747691.211313,-9752589.268907906,-0.6461900413933673,-0.0347823864630637,0.026233222217906884
3584,17,1.0325276187817252,0.0375158,5129925.05435866,5128581.368550003,-9754370.380760597,-9752589.268907906,-0.6463165433282917,0.02994914716627471,-0.02259388929894142
3585,2,1.3744618064422396,0.035899099999999996,5126902.026485071,5128581.368550003,-9750140.24011045,-9752589.268907906,-0.6010759853592522,-0.029606978234371525,0.020302025037898325
3586,1,1.2606335318197783,0.051659500000000004,5131268.928844355,5128581.368550003,-9753034.546871077,-9752589.268907906,-1.4066067258380666,0.008443894294605863,-0.050964738686581364
3587,18,3.3533949997401136,0.033643599999999996,5132276.958579766,5128581.368550003,-9758823.160392325,-9752589.268907906,-0.5351250803183862,0.028940387940778,-0.017156508001259202
3588,6,3.2947847934508907,0.0263695,5123879.95280845,5128581.368550003,-9747245.933349827,-9752589.268907906,-0.7215789536676871,-0.019797262189079172,0.017418924767816646
3589,3,1.4604299132984233,0.0349728,5130261.005288251,5128581.368550003,-9755260.936686946,-9752589.268907906,-0.5612446223825615,0.029607739166585788,-0.01861393352527675
3590,10,2.496076529272253,0.0293577,5125894.562619369,5128581.368550003,-9757264.687521225,-9752589.268907906,0.5215835259984635,0.02545404389585396,0.014627583485933002
3591,5,2.350502847686092,0.038763900000000004,5129925.05435866,5128581.368550003,-9757487.326502806,-9752589.268907906,-0.26774352743454516,0.03738275443131915,-0.010255223758538304
3592,12,2.2151413791224086,0.0341703,5123879.95280845,5128581.368550003,-9751698.71298156,-9752589.268907906,-1.383591406595299,-0.006359550049870808,0.03357328588704401
3593,15,3.491138907259877,0.0266877,5121530.110124676,5128581.368550003,-9749917.601128869,-9752589.268907906,-1.2086175716948333,-0.00945578531985523,0.024956391070721954
3594,0,0.3730206336633857,0.048890499999999996,5127909.596372647,5128581.368550003,-9752143.990944728,-9752589.268907906,-0.9854471250022452,-0.027011535930321805,0.04075117074312018
